paperId,journalName,volume,year
361c00b22e29d0816ca896513d2c165e26399821,Nature,23,2019.0
1165af7c9c0c7845af01a84b889d2a86e5b12f51,International Journal of Innovative Science and Research Technology,17,2024.0
ac2d1e8da84e464a97819fb3c67225d771b6de89,Nucleic Acids Res,2,2016.0
55f85cd6c2a43429f8f38d145d27730952bc9d15,Neural computing & applications (Print),30,2019.0
7d89b05c7e8d374b39d363075540d3a3fddd5e34,British medical journal,43,2020.0
a1b64f052890df27862aa82b166321bfab60c737,Nature Protocols,8,2016.0
3fc4e481a36d7c504ab134b1ec918993ededa77d,Ethics and Information Technology,20,2016.0
b4886bd7237ea38f2d3263f556960dd22aa8b1f3,Annals of Operations Research,37,2018.0
dd63a63ef76d23c898f122f0f757ac307b836c19,Journal of the American Statistical Association,46,2011.0
6151c87c1f40ed1dbdc45376e0e83ae66a379fea,Health Expectations,38,2015.0
81c6e11b64a1539e963de6171cac71b9535c24d0,Health Services Research,48,2014.0
6b4e223a104395b16f681fdb44ce996154ff55c2,Science,6,2021.0
640f0a09c026100e51b1937f17e692aed25b1172,FAT,36,2017.0
064eec8458596ee45e9c1787086afdc9352a5ef7,Big Data Mining and Analytics,39,2019.0
9246e25399a1da5c05b6883663d00c735be3c55e,Information Systems and E Business Management,44,2015.0
c60c9645809affc4c0cefa517613ec0517dcd441,Patient Education and Counseling,7,2010.0
f7325d232c7ac7d2daaf6605377058db5b5b83cc,ACM Computing Surveys,28,2018.0
a18c444a72a10c463453259940da26910e61a59f,IEEE Signal Processing Letters,11,2016.0
6c40c6185601f1336c51e9c8d160b97efefd803e,IEEE wireless communications,6,2018.0
79cbcf0452e7b7fa9b4f8212d457cd7bc6182925,IEEE Transactions on Knowledge and Data Engineering,24,2012.0
9a9e600a263303836b975c9040d80a98f4268cc6,Theoretical Computer Science,10,2003.0
7b59c7d283eba7207accce18a6a6ce7d0fee6a65,IEEE Internet of Things Journal,39,2020.0
658d6885db65a82d6b2eff926f5c4017bf99c9da,arXiv.org,16,2019.0
373f23dba6aba135dd42a13bc061828357a9fdec,Current Opinion in Biotechnology,34,2019.0
6ed041f09d292d27bb24376c216908a3e60fe352,Future generations computer systems,44,2020.0
3774f693cbfd9525a91ef094f9973c01b425d853,Studies in Health Technology and Informatics,10,2019.0
06778bd87125a28f0d045e0221ca1b8ad1d469b6,Neural Information Processing Systems,15,1991.0
14d9f0f2bf628da5736df406300157322b5d569a,IEEE Data Engineering Bulletin,43,2013.0
a46dae4e3cd8f9cd3c5191d38954e913c34a2a19,arXiv.org,7,2017.0
407fe62032a0d69cf77a13fb86645858f46ee9c8,IEEE Transactions on Communications,20,2019.0
4583725945ff17f139215b210878b0a2e2d29bc2,New England Journal of Medicine,5,2023.0
841adcf557679e7400a78b58212e3d83f938e9b3,JAMA Internal Medicine,47,2013.0
6bbc43165d75bbe79ce15b6d9dec0387c5d1120f,Artif. Intell. Medicine,1,2015.0
751b0da348e7a1416cfa731444a53a4fadd1e850,Journal of Biomedical Informatics,19,2017.0
a28ec0a9ffcbe1ee2bbb0c09277b22fd9103e67f,Nature Methods,42,2009.0
90ed15803987231feddb8de2271942a9690a265e,Nature,25,2015.0
25f9ecdcded7117e6f5f7d1855e36f01fb00012e,TKDD,35,2011.0
059c145ed96f3d4031675be47617c37c476d8cbe,American Journal of Cardiovascular Drugs,29,2019.0
5694e46284460a648fe29117cbc55f6c9be3fa3c,Computer Vision and Pattern Recognition,7,2016.0
0b24f27d920bd1d23c8f6a1ab2b603c5c14f0a36,Journal of Big Data,23,2021.0
a968620dcf399d7d7f89f98dc1d3da8c114dac8d,Nature Biotechnology,50,2008.0
b13a8818ea8564afde05bae09647da0b913afa2f,Indian Journal of Medical Ethics,27,2016.0
914da7714bebbcba2e1131a62cfa765da7326e78,CHI Extended Abstracts,6,2024.0
67c229e5cb832f7e7d96b1500971800ffb19d4bb,Cancer,10,2014.0
442d88cde81ee9560d660d2dd66db7647bf15154,PLoS Comput. Biol,12,2017.0
b79f55d6d86e070b8894274febc2a15988c5259b,TODS,1,2004.0
cd343a0bfc7ec2837a7de549e6bea4807ee3963d,Cell,28,2019.0
db5ecbd8c73ea5c7bd5697bf5aad08d40913c324,IEEE Transactions on Knowledge and Data Engineering,28,2011.0
67203fd581d696560104e31166bbeac5564dcf4b,Applied Sciences,46,2023.0
8350f00fdd75606fe9bdfda9998bbc28e68440bf,Computers & Operations Research,29,2020.0
0f1c956f84a68ea4d6f5ebcf3c4d1d4e1f41d8f3,Nature Communications,5,2021.0
f440f3af4bfc47812a6e72b6fe03ac1b17b48a71,Journal of the American Chemical Society,21,2021.0
f566a4d584907adbb2691981bced2b079948d10f,Nature Biomedical Engineering,24,2022.0
d719d04bf875d3a732d92487a047608d5a1b5745,Scientific Reports,44,2018.0
163b190544467f49a8fa7fd66013460a252eaec9,Journal of Medicine and Philosophy,24,2000.0
67124093c26164fb04f49c577e77b1164582f083,arXiv.org,26,2018.0
5baa91bb19c7387ecdfa1b5d504014e3c1a29840,Nature Communications,22,2019.0
029938f27df5de75aecdc90fe8366543eda953a6,Cells,1,2022.0
e141ebf8d5d37a245c11fcc090518ad400e1e428,Journal of Medical Internet Research,17,2013.0
fc36a3260bb74afa90e0b217d9142857a0a2a4e7,Science,43,2019.0
79fda3de54de68f0ad6e4d1a131bb6407d642d56,Nature Protocols,25,2009.0
0e685d449b97e91c58688cb46411661214e49c6c,IEEE Transactions on Vehicular Technology,29,2017.0
c33cf7540eb14f3af4adc3162ac98a8006d4e98c,Scandinavian Journal of Caring Sciences,25,2014.0
449310e3538b08b43227d660227dfd2875c3c3c1,Neural Information Processing Systems,24,2018.0
49e262acc674f6765222a7b46b8eb1c78aeda947,Scientific Reports,22,2018.0
c6850869aa5e78a107c378d2e8bfa39633158c0c,arXiv.org,3,2016.0
e23078deecbf1031364c3554f6edc995478f4b7a,arXiv.org,23,2018.0
f13d9b81cf7c8d5a747e2050f9c49d493559deba,Philosophy & Technology,28,2021.0
818d6c783193cfb85c2366fd22ce340562e384b0,AM&amp;P Technical Articles,4,2019.0
a670237eb9fda44d98862dd27abc7642359dc689,PLoS ONE,22,2018.0
2961907dd8c213c3ba41bf281c27123ac100cabc,Journal of Parkinson's Disease,45,2016.0
16f26b309f5d589d7e019ed7fbb1a65525598a03,Science,30,2009.0
289e5d5822a664cf85145a768804e9478ec68270,Information Visualization,9,2009.0
428db42e86f6d51292e23fa57797e35cecd0e2ee,Computer Vision and Pattern Recognition,14,2014.0
5d3158674e1a0fedf69299a905151949fb8b01a5,The VLDB journal,25,2010.0
e017e0034fba16b37958b517064d9bf7ecac5f54,Nature Chemical Biology,41,2022.0
57be7dcc9b1152579394af79f521d03b87793e2a,IEEE Transactions on Knowledge and Data Engineering,19,2007.0
a20f0ce0616def7cc9a87446c228906cd5da093b,Neural Information Processing Systems,31,1999.0
ebcc0e71ef6a77d05e7ab064435bc2da87c55e91,Journal of machine learning research,20,2018.0
4d984e3b100ff698cee40f76a0cebba32c633cea,NeuroImage,36,2010.0
6627c6d82b09c59b67bcb0fabe876b866630804e,Journal of Medical Internet Research,16,2019.0
87f0cf8e576831bad356c80bbe9225cdded38c1f,TheScientificWorldJournal,1,2014.0
c1966cc02c1fb6a7a63eeb7f7a7272df6b0f3568,Journal of Supercomputing,40,2023.0
125b33c19aa302912a862ffb0933eb96c6961b8d,IEEE Transactions on Industrial Informatics,9,2020.0
9b2dba32fa1837216602259a707637ca54c6575c,arXiv.org,37,2019.0
d5f47c2b4b729dd067706159e9c4857a41f8ef98,Information Fusion,1,2019.0
64ca5c0d7684410627fd37afa8a684eabe4c7d09,AAAI Fall Symposia,31,2016.0
f2ce08dc9d1cf0dd55fa16747b135e349ec29a6c,The VLDB journal,28,2012.0
c7b57731060598c891ef8b12bf20244bb73223dc,BigData Congress [Services Society],31,2013.0
0aac700144719c9bfd1625467df3783645d20d3d,Journal of Multivariate Analysis,6,2014.0
9c86706a81e102c1467c905c21ed09fc77d2d667,Molecular & Cellular Proteomics,45,2018.0
9f7f0b3d1b0e0c3c03a3441657b39897b814dcca,Trends in Cognitive Sciences,20,2019.0
d9c030ba5719997fd7556417e8a977177c21ba4c,Ai & Society,45,2009.0
b5014cd761ffeb58aaf15842962b47cd613f2e0d,IEEE Consumer Electronics Magazine,46,2018.0
4d437771c317eebad04e8d2f27e26d9475cc2952,D Lib Magazine,28,2002.0
b1617d198cece010b78a9eed1d27d318bd23f698,Journal of Clinical Nursing,11,2009.0
fc35222ea185bdf73ba01d84d398810d572be1bd,Social Science Research Network,13,2024.0
96e86ba4148a9f426f3c0ddad05c2aaf19cf8363,Nature Communications,21,2022.0
77da4f20755f10924e9e05218407e84c850f697c,The AI Magazine,7,2021.0
5cdf4885604074683592ee2f146e2242d896b98e,Science,8,2017.0
5b48a06ac2d2d778c09acbcae70ba6fab7f65fe8,IEEE Transactions on Image Processing,42,2020.0
6200df514ae0a67ea94a24fa0c3584c802815d9f,IEEE Access,50,2020.0
5b307b0c9177ac507cbead55d28e5434748e59ca,npj Digital Medicine,46,2020.0
115ae500b21377843cdc1c7568a7d9a2e25dd4a3,Science,49,2018.0
421151fa75e40dd86414215abf29d9f2c052a2e1,Artificial Intelligence,33,2005.0
a3f853572e12b51c4c227590168c95b7cd0ca666,Knowledge Discovery and Data Mining,11,2008.0
ffb087c5ff00554368a57c70cf5a11890084a82a,Academic Radiology,42,2017.0
937dc7118302f210e9aa1f6bb078cb88333ba1b5,DATB,45,2007.0
34116b24e12fad971fb83ceef522e536de85b713,Neural Networks,11,2002.0
614ec0fe23fe21235126cc5c92ccf5a739a3ae32,arXiv.org,11,2015.0
87a7e55b4c3116751edb4b0f74e0484eaf7a853d,Information systems research,18,2014.0
f41b3fe64516a4bf5f18b36a952c7e2cd8e6635f,arXiv.org,35,2021.0
1f7eec4c76963a4ba7516ca00e6a2f855667b3f2,npj Digital Medicine,36,2018.0
7335fbc509da851b9d141a40e6463b5e82dea01c,arXiv.org,20,2022.0
0e3cc46583217ec81e87045a4f9ae3478a008227,arXiv.org,22,2016.0
872170fd656adaa4a9617ac70d67985ded918abb,J. Am. Medical Informatics Assoc,35,1999.0
0caf2d17b33b60e9f2b7ed2cfa65405d7469a183,IEEE Transactions on Intelligent Vehicles,8,2023.0
cfdbffbaa90f67b1f3430af2792456f0b9d69004,Database Security,39,2008.0
9eabe35fa85ad6afb703f7cf7f3c87a8cd2473ab,Information Fusion,50,2019.0
b8f4ec6731685eb379953e66f420582bc75f2709,Journal of Web Semantics,21,2014.0
833c4ac0599f4b8c5f1ee6ea948ec675fbe56b15,FLAP,44,2019.0
c81f7f84737104d3e09065c75187645b8301d77a,IEEE Access,12,2020.0
f4615ae853fa0e8effbc5b36f7455c43520345aa,Neural Information Processing Systems,29,2017.0
eb22e505d84b31f52a5bd8bd973f89711891e836,AI and Ethics,30,2020.0
05325fec92ea56aa3ba1240ecb446649e9a622cd,Ecology Letters,8,2014.0
a40693eefd351659cdeb3885917b1506ea01c38a,NAACL HLT,5,2022.0
2a06de3a0733d2d269601104d9307a88fe201fd2,Network Science,16,2022.0
63d30cb4e0c2b3d014999fd4e0f13bc008f41bd7,Future generations computer systems,5,2018.0
e22808d0205c2e763acfa3efd86a915050601e0b,Genome Biology,23,2000.0
e021d59638966a6fbb36854cc2cf1045de7a62d2,arXiv.org,8,2019.0
30755a7614148f1acf5edca72385832410c7c33a,Neural Computation,47,1999.0
7b52d7339cbb9fd635a9884b5c2736d3fb8f0d62,Micro,29,2017.0
ed34fddbbb1bba62c0f77879a867111aedbc23cd,Journal of Reliable Intelligent Environments,28,2017.0
3e74f712cfdc1bd0171fb207aed22c43258cad3e,Nucleic Acids Res,31,2022.0
d6742a09eea6e091236e421e15febf58bba2647c,PeerJ,33,2013.0
12ecc2d786080f638a01b9999518e9386baa157d,Neural Information Processing Systems,36,2014.0
478df2ddc7159853d0da9c9d6fc2211077edbe80,Future generations computer systems,10,2021.0
9b271b43c1493820485f47b3df0aff605c9cbaf2,ACIS,16,2007.0
abd8b5292f0426886991209eb552ac9059423ecd,Angewandte Chemie,50,2015.0
37c597951464dc67e07bb569a6c3f80dd85af9ab,Molecules and Cells,23,2019.0
e0b8a3662a306dbef0552e148a8b5661c4ec022c,arXiv.org,24,2019.0
108d221887101e18f181bd708d6b43f64cf34e3d,PIR@SIGIR,5,2014.0
8363863117d5b06da9d27526685af481ac581ebd,The Annals of the American Academy of Political and Social Science,15,2020.0
fcb957b86148da2c27e6ee97d85589bf905f425f,eLife,23,2018.0
8350f037717b7d4cbb49a9eb546a3a7bc89efb02,Nature Chemistry,13,2022.0
e8d8f8e7cad53725aa0eb255e28124aab6b4d64b,Knowledge Discovery and Data Mining,12,2011.0
a46e55e10e563197e12528a8741205e090998a2d,Nursing Ethics,30,2014.0
4f55d6d95090c46b65d40ca3ea027d6113a381d6,PLoS ONE,23,2016.0
2f59364cc877bfe975ff105d5a214441b6c8bebd,IEEE Communications Magazine,38,2014.0
01b1c227559c7dee2683deca8ed15717db787813,Molecular biology and evolution,9,2013.0
eb5874e739dd466f78e08d38da30a158f7a57f07,J. Am. Medical Informatics Assoc,15,2011.0
96669256524067c791e2da108eefbf2c4bd76b7c,Semantic Web,23,2017.0
9e6aee8a492c009c91bbc52a7bc0e4d481dc2d4a,Nature,6,2017.0
9aec973227713cd45f156090d82a3056cca8060f,Pattern Recognition,43,1982.0
5e481ce8c32e6b1680d391ebed7bd2032cc5f158,3GSE,40,2014.0
84c6f6c321a6e8e56482da94e2b40d1a98b78bf2,PLoS Medicine,38,2010.0
61b9ec1dcc22aa7415e2633b63978e8876bb278b,Journal of machine learning research,19,2021.0
189692a0b01b41b14f4321dc1a244bab338b6cbd,Bioinform,3,2016.0
0a14824290453b95d051ec9cc299d0f61ad82b23,Journal of Statistical Software,15,2010.0
c2a2b7b28156a318d829f234e988ac322d2f7b1a,Business & Information Systems Engineering,33,2011.0
bc577f09b0b84545fc1c88a6099ef1461ab8e2e0,IEEE technology & society magazine,4,2015.0
f7ed4d66199e1e192330a0ea99d08d71b7325ab8,Pattern Recognition,40,2014.0
6dc30dc7be7fdef963acae51d288681be3d988d9,Journal of Computers,50,2014.0
78bd4518950e3f0bcd6aa9f7f8e09cbbf13eb11f,arXiv.org,46,2021.0
26c033d8ceff9373614421de265e66df4d8aed7d,The VLDB journal,47,2018.0
ebe52c1f5727e6081e0f5377845d97c8083a0fea,IEEE Transactions on Software Engineering,31,2009.0
4ea24691275eafad65377a6fa56479b4c01d2f85,ACS Nano,36,2021.0
7d980ae5de24405a5dd871e89b9e9d590b423845,Wireless networks,30,2021.0
a680aeacfeb5a275ca5f0dd14128d1d69f346cc8,BMC Medical Informatics and Decision Making,33,2013.0
384abfaf8181c0a3572adaee4cc1433ba9e983c1,Neural Information Processing Systems,21,2019.0
4cef5476f9da50c1a8fefdcb7114863966f61d67,Computer Vision and Pattern Recognition,5,2015.0
0df14e91bff218a4e88123ecb8f1dddc228279b2,Medical decision making,43,2019.0
330a6801acd31333af1e40380e63b7ecb614216d,Big Data,20,2020.0
1f64f368a26e8f7789e3ae4c4913406f075dc08f,Biochemical Genetics,43,2002.0
a620ea8654f86b282e0d2c1fbc6616b90ca45bd1,Algorithms,24,2015.0
ff69d758764157e612f92f97a987838312c568a9,Sustainable Computing: Informatics and Systems,16,2021.0
afc68658553bfb7bf6c265efece16b20bbcdf510,IEEE Transactions on Pattern Analysis and Machine Intelligence,43,2014.0
3d1091cb8c0c225e7e32ac7c092a07c1c9c70c08,Implementation science: IS,33,2011.0
125eeb6037c7699db3b19f7e1386fe85fa3ffe09,Human Geography,36,2023.0
8e537e18fd5257a5f763d57455df9f8a112425d4,IQ,21,2000.0
a0117b72a4f68d0a134e24f674ca7fd0b42663b7,,12,1938.0
aab5002a22b9b4244a8329b140bd0a86021aa2d1,Annual Meeting of the Association for Computational Linguistics,33,2017.0
348fb39df1d6a3900182dbcdff1a728fb393494f,Information Systems,14,2010.0
23dac921784d65530ba798109ded94996c533d47,Journal of machine learning research,34,2010.0
7f8c2cdd9dad93f9e8398689a0e0a129b79237ed,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,25,2015.0
a888bcf2cc7ad2c0d597344b3ee7e0ceb9847469,arXiv.org,25,2020.0
949a8fddb70b4283fa6a195f4656892ffffc7846,arXiv.org,17,2018.0
0e892e54f487e2028d1fa2451ddef18590e075db,Computational Geosciences,42,2014.0
1e8c91b84f00dfd6d5aa5bcabbca0476015dd48f,"Artificial intelligence for engineering design, analysis and manufacturing",30,2008.0
b2b0978f260e4b162f8b51c36dc32a7a55857388,The VLDB journal,2,2015.0
31ec8073ab9aeec851d8c1d60ed09754c32b353f,TOMCCAP,41,2013.0
8490234d79b47e459824dcf87c1e288211a3c964,TOIS,38,2002.0
1d00b3a1030a653b22cd40659ca1ad59cba5aa5f,ADMS@VLDB,33,2015.0
710b9d432e4234dd16ef13829523eddbee057c72,IEEE Intelligent Systems,27,2009.0
785e4b034f740574ef053ebae78086e9cfa565d5,Trans. GIS,16,2014.0
caf2e76725224cecd348da8236ac508ccb15bcd2,Machine Learning for Multimodal Interaction,27,2014.0
6f513cca895a1657068c492307830f0046ce675b,Science of the Total Environment,30,2020.0
baf9678929731544a391a692cbea28b3ee52f3cc,ACM Multimedia,37,2013.0
6114965054b634993ef6915f108bcb77ff80b33f,Multimedia tools and applications,17,2017.0
a470346dea33c68dbebb6d6e7103c91ece96ba08,"User Modeling, Adaptation, and Personalization",14,2020.0
0be0c13803cd08e81b7adaada537e91222eb1491,Int. J. Robotics Res,13,2013.0
0c32a5b746faa3efd19fe147b3690d48a2ac0b57,Concurrency and Computation,37,2016.0
ee0d116972a61613bf0552cbfef1b6c463514c89,arXiv.org,21,2016.0
d73a71fa24b582accb934a9c2308567376ff396d,Computational Geosciences,42,2011.0
5e03be3098daa75b6d9071a2ed67b5fa816e0195,Nature Nanotechnology,37,2021.0
ac3ee98020251797c2b401e1389461df88e52e62,arXiv.org,22,2014.0
7bf250e198c7bd3395004dc57a57eca79e1ac7ee,Knowledge Discovery and Data Mining,47,2020.0
9ae0a24f0928cab1554a6ac880f6b350f85be698,arXiv.org,25,2017.0
2f5c687768bd55cd33caeb302ac8ce0a20b1b077,IEEE Access,18,2018.0
5baa94f7fea4d1b2cdcc54ec27ac5133f0e8a829,Business & Information Systems Engineering,10,2020.0
3571dca07ee9d69f2d93058ff31d38bc08176ab0,Journal of general internal medicine,10,2012.0
7045f05312b80bd7e995b5dad637938d626c3be2,Science,15,2019.0
58c1fafab2d482e017aec06d95b6477842890efa,Pervasive and Mobile Computing,5,2017.0
221f2041d2958b93a41a698ad3566965ca1ecb9e,Nature Communications,20,2020.0
63fffe1bcb8c803410ab75fa1b5a4bf8b897b6fb,ASPLOS XVI,19,2011.0
cda5011589b8e6a083298279fdab871ba88622ed,Biopreservation and Biobanking,38,2015.0
105b385c3a5a98ec8659a21a069a206dc9c2d57c,Medical Informatics Europe,3,2020.0
c088e871760e52bdc893416da85ebb519b7ff6dc,IEEE transactions on fuzzy systems,35,2008.0
47adaa2205cf82a016ebf35261cd97e6e61c22af,Nature Network Boston,5,2019.0
a23d33d3b9eb9b1a19633e84b95a694f37f3a7c0,Analytical Chemistry,30,2014.0
5b50aed9e344fc48b74c6739fa53d153c8c9850b,The virtual mentor: VM,12,2012.0
3daae824cfca131ae3078cd88e771ec948c2727c,Biochimica et Biophysica Acta,9,2008.0
31cb73d267cb9c5364e6a05faf1c7f8e6fb51530,Journal of Industrial Information Integration,24,2020.0
c01b516cf96e08f12acb730ff1a7d3320a6196dd,ACS Nano,34,2020.0
10d6778bc45aebcd58d336b4062b935861d2fe8a,Comput. Networks,4,1998.0
ab58ec0e6304054f19bf62ef4fd1aeae427771b7,Annals of Internal Medicine,13,2018.0
fea31dc089d349565a9a140c41c841952c492453,CSUR,47,2001.0
fd60a6ae1e177f3c591c119911e8bfa26bbf53bf,ECML/PKDD,38,2010.0
bbc468e704ff4af72ca9de9ceb8203f7bf930d49,J. Am. Medical Informatics Assoc,46,2012.0
d55cdbb4c7422e4ad43812844070ed8e396b73c9,Knowledge Discovery and Data Mining,32,2014.0
795b123c59a6e90363f6352cacc332879b927e11,JAMA Network Open,9,2022.0
538e7b056aca5be7fa51b91241741d6107e6a3d7,Minds and Machines,31,2021.0
996934e6852577af67bf7b2e3f03f5c4452ef801,CSCW Companion,33,2017.0
9ac8ef178c71a93570ee44af6542983fd74ecb08,SpringerPlus,8,2013.0
a02ecabf8c6807ba4a8b8af632e05124d185cfc9,International Journal of Data Analysis Techniques and Strategies,40,2017.0
9b223c8a31e0ea1d1f2c9787ffd8416dfc90c912,International Journal of Computer Vision,27,2013.0
016c37fbf18f9c08394dce5ba463954ab52fd6ff,Electronic Commerce Research and Applications,12,2017.0
abb0022784f38efbf0a5d51a75d500173579fe7b,The Compass,14,2021.0
4fe6b1352e36192747f9d406939221bbce256933,BDC,44,2015.0
41ac126d94487fd212931bd29ca94464ef9e2fdb,Expert systems with applications,27,2011.0
f45d344d7560ba42a139c5c315c367d9c92cce3b,Journal of Enterprise Information Management,19,2020.0
6300cd54e6ae992d87cb22ce536aa99a5f9e6ab4,PPAA '14,37,2014.0
ba0b4666845040d429da8ac01d904769999bec05,ACM Computing Surveys,22,2020.0
bbcdbcf415d7ef276b403015119ff9178de65735,Journal of Marketing Research,25,2019.0
9811ffb5adebbd0037bf48644cd52379ea101380,Journal on Data Semantics,39,2011.0
dcd7f4501767d0442495517aa476dd10f3399b10,International Journal of Geographical Information Science,47,2016.0
a15174ed603bae1b101c4655111bb511787b95b4,Psychology Review,6,1956.0
8cdef777fd8ad1c8632c385076577f73fa50baa4,British Journal for the Philosophy of Science,30,2000.0
84983cfc6fdd84a8e3353a8b1d84af2df26befc4,Symmetry,21,2020.0
1d8aec554b5da35c85c97752a4b1aeca359507f3,Provable Security,31,2020.0
7cc93431b524cfeaa013d01a4a22282a73e657f6,Journal of Systems and Software,33,2015.0
6b6bdb7d70970002afd47804b9214ca4910e8fa0,PLoS ONE,17,2015.0
395b1044aea7c7f023b710b9aa595a23aa0cd431,Critical Care,45,2008.0
3fa0b4b3719a7cad8d5539b268d534fb50ac0642,International Journal of Innovative Science and Research Technology,3,2024.0
c27db32efa8137cbf654902f8f728f338e55cd1c,Nature,6,2017.0
e965919f788a4165da53966008ed1ef9fbac54df,IEEE Security and Privacy,14,2018.0
4eaba3fb1e4b7231c5e9b574f2cb9a20d7cc60a2,IEEE Transactions on Visualization and Computer Graphics,47,2008.0
399e7d8129c60818ee208f236c8dda17e876d21f,Findings,25,2020.0
d20d26ecf2cc16afb7800db64c15a9af4baf9ccf,The VLDB journal,28,2015.0
3725330fd12710dba5c06b07826130fc26bbb2b7,Applied Soft Computing,9,2015.0
461e628b057ca840585f50942f4fd45875553a5c,at Automatisierungstechnik,10,2014.0
f95cf48871745bad4b840b293b1b16a2b41c046e,Journal of the American College of Radiology,4,2008.0
e7e6f6fa5e58e8b21490d94b21e5e68fd19fc312,World wide web (Bussum),28,2020.0
eb5552af931987f4730866207e2d072ce800ca40,Journal of Clinical Nursing,46,2011.0
173fd1b515a531686dae57387e9a4200c7c25a15,Journal of the American Chemical Society,47,2020.0
9103b7efcb53c5774d20f079f604c699088c6814,SGMD,14,2010.0
94e3cacbdc4aac0e852785b960abc5d32b14baa8,Business Process Management Journal,13,2018.0
96ebbc2edbe2aa109c9e19beb09d49393909d2e1,Production and operations management,26,2020.0
91c4ead1fdd042d5dcbe98a6340faeb6aa01c290,Methods in molecular biology,2,2011.0
5c1b9449c30685a49519ed6bfcd0e9c616700c25,Nutrition & Diabetes,26,2018.0
0b842f5d17165280687784ccf6b844242f7bfb7c,Computers and Electronics in Agriculture,26,2017.0
e7f716ab4e23cfb423a4f6b19363678d922a76f3,Journal of machine learning research,3,2007.0
c5d3fbc024ad9a0d28669b6030de23fc5c3f7888,Nature Communications,12,2019.0
84f8534705e638a16e4e63d09a80dc5e726dfb5e,Expert systems with applications,31,2019.0
01d6a04d024a5ff2b7e958c8641bf07e4c1a23f3,IEEE Transactions on Knowledge and Data Engineering,22,1998.0
fbe25e4f069a19dc63daca27b7c98cff338663b9,arXiv.org,39,2019.0
a112ad33cbd73e8ac9372d51a1f4d1c86011d09a,Computer Science Review,18,2017.0
4e27e155a81b5f1b5638fe6223c68de133417d7f,Computer Vision and Pattern Recognition,47,2015.0
018d9eb7c662843a6e0d0049553f4d7a86eb7384,Future generations computer systems,23,2018.0
d9629e269c35f7f834e44245e3fb570d7a16a88d,Nucleic Acids Res,17,2018.0
71a184237797bd731d226dd00c6086c36c755fc5,CHI Extended Abstracts,10,2016.0
da5a3cdb3d6a2b7601ad434e5d71307f56f3d112,Knowledge Discovery and Data Mining,23,2017.0
592bf8204589b2d905ea166596bd57357ad4cdd0,Nucleic Acids Res,15,2018.0
e0cc786325a7f2b1854853988386d9a7edc28da7,Yearbook of Medical Informatics,47,2014.0
f039bf3f711d21cc5d38854827cd3cb75222b07f,Artificial Intelligence,16,2019.0
c46cd035ba0a739d0d6ba5e793aac6ed60d8e911,Business Process Management Journal,41,2014.0
16f58a56302a485fe3473fa267cb67902b5b02dd,JAMIA Journal of the American Medical Informatics Association,47,2004.0
0ef6663140a3aa05e4da18bb8112f3af9e9cb7d1,FEVER@EMNLP,32,2018.0
b951b9f78b98a186ba259027996a48e4189d37e5,IEEE Transactions on Pattern Analysis and Machine Intelligence,38,1995.0
231168c32871f54606608c9427d5946d6ae49c08,Bioinform,36,2009.0
8aff2e5fea662b5fdf9614af338e2ecd81d91a2b,SIAM Journal on Optimization,2,2020.0
acc2f8f742c1eee00943cdd8951a37cd33545538,Nature,49,2009.0
7c7899faf1512d2c7bbcb6fda5e881c79f8f135e,Computer Vision and Pattern Recognition,21,2015.0
f38f2cc0c55409464018acccf315cc76f55cdcbc,International Journal of Semantic Computing,16,2013.0
d38e744492478dfc3d5bd6eab7923b3979157f33,Drug Safety,3,2022.0
6f7fdc7a518e1f4fb93e087ec15eeefa950cae98,ACM Multimedia,41,2020.0
e5a95a679774e069e1e36d96f92bac6b93027118,Neural Information Processing Systems,36,2018.0
af167129123627c1f340b53b376b832b2fb0f4fd,American Journal of Epidemiology,43,2009.0
98c00ab0ad63f4086c429586325c9103bca450cb,Biotechnology and applied biochemistry,44,2009.0
a1a157018e44474b3c4ff776f734e89e033f20d2,Information Fusion,6,2013.0
25cc4b896d48e845c50441c0382e0af205e9f3a3,Computers in industry (Print),28,2022.0
85e4dbcff0b63773db298562ae3fff258eea195f,Found. Trends Mach. Learn,39,2011.0
e70cc7a135ca0385d324973da642ce5acd3942c5,Cardiovascular Digital Health Journal,21,2020.0
69315476d474a1bb39faea5f49030d3156f39c0f,Algorithms,31,2013.0
7fe873aef60126d59b3f352f5df8746bc6f52314,California Management Review,41,2019.0
de7e61c460d9a2adb84a1e39bf36420031ce6690,Prenatal Diagnosis,36,2004.0
3ebed41fa35e5902b692a3e380c7c9a035c04426,AI and Ethics,29,2015.0
4e74ba8af86ab76a57c540877136cddc74fc9028,Journal of Personality Assessment,10,1984.0
e2677d01bd059003833bcea1a2f9cd0c34ba1428,Swiss medical weekly,14,2019.0
2743e66939b30c43affb3c9e31f20cfac2109045,North American Chapter of the Association for Computational Linguistics,2,2021.0
f5e0b3e47c98cba75732f976763437076d4989b3,Clinical Cancer Research,30,2018.0
d4932d61c7c14286e1c5391f31a78c715febce06,Nature Communications,19,2020.0
b1983976d43dfec7bcc918d67ed826e9b8f3c46c,Computer Vision and Pattern Recognition,20,2018.0
ed99386e518bb728e55a7aefc4f4cbfa3b03853b,WASSA@NAACL HLT,22,2019.0
