proceedingId,conferenceName
94124654-2fd7-43f5-9460-f269722bfeaf,"International Conference on Advancements in Smart, Secure and Intelligent Computing (ASSIC)"
32453a54-7da3-40e4-b984-64a494b5b6b9,"International Conference on Advances in Computing, Communication Control and Networking (ICACCCN)"
840f3cf6-2e9d-4049-87ec-9f0bf47f2f03,"International Conference on Advances in Computing, Communication and Applied Informatics (ACCAI)"
c24f9623-428f-4b88-92cc-1656e940b96c,International Conference on Advances in Electronics Computers and Communications
dafdbfc7-386a-4eb1-8cbe-d0b7fc88cc82,International Conference on Advances in Engineering & Technology Research
455b93dd-5918-4318-8e21-49a0750648b7,International Conference on Advances in ICT for Emerging Regions
d98ba1f3-0374-472b-9f92-d7241e4c5bea,International Conference on Advances in Social Network Analysis and Mining
a83005d8-5de3-4021-9216-4ca402650cea,International Conference on Advances in Social Networks Analysis and Mining
70f495d2-854c-48d8-9058-9ec773a91c65,International Conference on Advances in Social Networks Analysis and Mining
fdad2e0b-fa6a-4c8f-ab2a-1e0bd9dd3dbb,International Conference on Advances in Social Networks Analysis and Mining
a230c8f2-9ede-45ef-9e63-1dd1e81f1b32,International Conference on Advances in Social Networks Analysis and Mining
ccaa6ba5-0c28-4492-9d05-7385079a1acd,International Conference on Advances in System Simulation
38769b40-1b06-4ca7-b9e0-dbb2461c856b,International Conference on Advances in System Simulation
01655662-dfe0-423b-8cab-6aa2f88ace59,International Conference on Affective Computing and Intelligent Interaction Workshops and Demos (ACIIW)
0a4aa4f6-623f-4136-b909-71d0a400ba08,International Conference on Agile Software Development
cefe2385-c259-4fc5-ac15-06e5720b1919,International Conference on Algorithmic Learning Theory
7151bf14-ee30-47f0-ae62-911edc64fd3c,International Conference on Application of Concurrency to System Design
b3a6411c-1be4-4e66-aff3-c28bd260d446,International Conference on Applications of Natural Language to Data Bases
1e239f03-5693-4e68-b585-5e40f9ed6caf,International Conference on Applications of Natural Language to Data Bases
48c3777e-e0e3-4870-b5fb-3d5d8e526919,International Conference on Applications of Natural Language to Data Bases
3d4c09d3-936f-44b4-be8f-5274422f77ee,International Conference on Applications of Natural Language to Data Bases
5edccae3-0e9c-4f34-8742-bf7746c8df7e,International Conference on Applications of Natural Language to Data Bases
6264a199-a250-4c8f-ae1f-b4ede24417b4,International Conference on Applications of Natural Language to Data Bases
c4c94344-a628-4cc4-945d-480f77c1d520,International Conference on Applications of Natural Language to Data Bases
aa03a8f7-69cc-4d77-a65c-0455e1e26924,International Conference on Applied Artificial Intelligence (ICAPAI)
d94c5038-4b52-4387-b651-d2b31d1a1634,International Conference on Applied Artificial Intelligence and Computing (ICAAIC)
48eeae4e-7939-4af6-966a-0635798e5d11,International Conference on Applied System Innovation
189186bc-de9d-4fce-8ffb-d52b0fd23b9a,International Conference on Architectural Support for Programming Languages and Operating Systems
40296786-7950-4eb7-9adc-a99c730b321c,International Conference on Architectural Support for Programming Languages and Operating Systems
f364ad29-f8f8-4ef2-8390-8438183c2e79,International Conference on Architectural Support for Programming Languages and Operating Systems
66973e19-5549-437d-8f4e-3b0628d9d356,International Conference on Architectural Support for Programming Languages and Operating Systems
f81f5bc1-f5f9-43d9-b594-e2011a39a6d8,International Conference on Architectural Support for Programming Languages and Operating Systems
82e9f3b3-9835-4bb5-a4b1-fba455e6f717,International Conference on Architectural Support for Programming Languages and Operating Systems
2f9ad2ad-1e6a-4fb9-82c0-43fc396b630b,International Conference on Architectural Support for Programming Languages and Operating Systems
4c3eef74-4296-436a-9b14-42a7f96d4f8b,International Conference on Architectural Support for Programming Languages and Operating Systems
806b221e-5400-478e-aa9a-06bdc389a71b,International Conference on Architectural Support for Programming Languages and Operating Systems
af0aabe4-3fca-4d78-a3c7-aa984ffcabd1,International Conference on Architectural Support for Programming Languages and Operating Systems
da6d94ff-4f68-41c5-81cc-d2ad3d3e3026,International Conference on Architectural Support for Programming Languages and Operating Systems
ddccb0b1-b8d2-4f8c-9272-9cb9ec7391f9,International Conference on Architectural Support for Programming Languages and Operating Systems
49ac8a81-514a-4740-8536-0f41b8831873,International Conference on Architectural Support for Programming Languages and Operating Systems
93084342-fced-4221-9778-a5c75fed0f4f,International Conference on Artificial Intelligence and Big Data Analytics
e73f3353-4ed9-41bc-88a2-270251e81d5d,International Conference on Artificial Intelligence and Knowledge Discovery in Concurrent Engineering (ICECONF)
8af58de7-dbfe-4529-82ab-ec554a947c1b,International Conference on Artificial Intelligence and Law
71c886c7-a657-44f9-9dbc-9146f4b4d62c,International Conference on Artificial Intelligence and Statistics
52bfbbc1-9525-4104-9d8b-6e0f8f417c56,International Conference on Artificial Intelligence and Statistics
e4ae10c7-d936-4457-87a7-dadaef4ba94d,International Conference on Artificial Intelligence and Statistics
a774d385-bcf8-4811-aa79-b0482a8d748f,International Conference on Artificial Intelligence and Statistics
dfeb1b79-55e7-489f-b9c5-5c33990fbf8e,International Conference on Artificial Intelligence and Statistics
db79b7fa-e95a-42c3-879c-c7f012a83206,International Conference on Artificial Intelligence and Statistics
6bdf326d-26c3-45d2-b3a1-d760c957a975,International Conference on Artificial Intelligence and Statistics
468e1f95-b153-442d-931e-76cce13787ce,International Conference on Artificial Intelligence and Statistics
13750085-2717-4aa8-8ffa-72d8714aea2b,International Conference on Artificial Intelligence and Statistics
40bacca2-de73-41e1-8f78-94819cc22dc8,International Conference on Artificial Intelligence and Statistics
776879fa-0a48-490e-ab94-5c6e285d5071,International Conference on Artificial Intelligence and Statistics
5d868b43-132b-4ddf-a030-82e1de05ca71,International Conference on Artificial Intelligence and Statistics
8eac4889-dda7-4bfd-9b9e-33f6b6843c33,International Conference on Artificial Intelligence and Statistics
0b025abd-7717-4c27-8f60-51d3fdbd1a01,International Conference on Artificial Intelligence and Statistics
b783d1d4-1eff-449e-a077-28713e8a46cb,International Conference on Artificial Intelligence and Statistics
dad9148e-0e59-41f5-a9fe-6468eb03efcc,International Conference on Artificial Intelligence for Innovations in Healthcare Industries (ICAIIHI)
28405d5a-d650-49b2-85eb-56afb8ee95a5,International Conference on Artificial Intelligence in Education
fdff9c9b-2250-421b-b589-df97c4ee3e84,International Conference on Artificial Intelligence in Education
e354b4d3-f66e-4801-a96f-c11864e7c480,International Conference on Artificial Intelligence in Education
2b7b62b7-aef2-4b33-9676-5b4f4a009639,International Conference on Artificial Neural Networks
800292cb-0c8e-43fd-a657-48a5489ddd65,International Conference on Artificial Neural Networks
e1295606-755d-4a75-88f2-1203b28b6acd,International Conference on Artificial Neural Networks
d6a96c4c-dd3a-4058-9ac9-f689cdeae0d5,International Conference on Artificial Neural Networks
4cab139e-b1ce-422d-9f93-181b9fdc48ce,International Conference on Artificial Neural Networks
df0c6ba0-f959-49b4-8bc8-6cdaad62348a,International Conference on Augmented Intelligence and Sustainable Systems (ICAISS)
a4d6757b-29a2-481b-9b8c-fd0e7fe57fb7,International Conference on Augmented Intelligence and Sustainable Systems (ICAISS)
19cfc0aa-ddde-4cd3-bbb9-3ee11e501495,International Conference on Automated Planning and Scheduling
89c26da3-e5cf-4d64-bb2e-27c11bb77537,International Conference on Automated Planning and Scheduling
d85558c8-6227-4926-81c3-00bcf8951c5d,International Conference on Automated Software Engineering
55ad5029-99bf-41fd-8151-7d6a1eb8cdd7,International Conference on Automated Software Engineering
5183ddf5-c0c4-4a81-94ba-58f27148ce40,International Conference on Automated Software Engineering
39b0a10c-7618-4d1c-b966-d3b365d69af9,International Conference on Automated Software Engineering
07cff604-a202-4bed-ac28-ab2711b7ebf8,International Conference on Automation and Computing
b75101f2-7dc4-4f48-964f-6614e5375ff2,International Conference on Automation and Computing
12cf096e-a17d-469a-a077-1a4428da75bd,"International Conference on Automation, Computing and Renewable Systems (ICACRS)"
43d2cbd9-b124-4854-a199-ca8747fa6116,"International Conference on Availability, Reliability and Security"
87f111c3-eb8a-43f8-98aa-7a33b819b098,International Conference on Awareness Science and Technology
c50f7bbf-ebb7-4c9a-adae-74e751bdc5fa,International Conference on Big Data & Artificial Intelligence & Software Engineering (ICBASE)
6dbc2bf1-2aca-412f-b0c4-3427cc429e9f,International Conference on Big Data Cloud and Applications
2a15b9bf-2d05-4d0f-88cb-60aa04724262,International Conference on Big Data Computing Service and Applications
f891e6f6-e676-4359-973b-9a7a9e9678a4,International Conference on Big Data Computing and Communications
51eb7423-1be0-4d74-8f2f-7078db70936e,International Conference on Big Data Science and Engineering
536c0588-18f6-454e-8726-fb246b3fef21,International Conference on Big Data Science and Engineering
ee3c894e-88f4-4fa6-b71a-92b5aea6919a,International Conference on Big Data Science and Engineering
435c0cc2-a43e-4b96-97a6-9e3bf44f0428,International Conference on Big Data and Education
c3bc09c1-b9c0-4916-bfaa-6daa15a6422d,International Conference on Big Data and Smart Computing
e06bc463-4cac-43b6-9a58-748bf4af861f,International Conference on Big Data and Smart Computing
b7ea0ff4-08e3-47bd-ae1d-121c43f7eb50,International Conference on Big Data and Smart Computing
b013e345-6c9a-4827-9315-bb0a01d63317,International Conference on Big Data and Smart Computing
91e7a120-5016-410c-90ad-5a7d4ca4de67,"International Conference on Big Data, Artificial Intelligence and Internet of Things Engineering (ICBAIE)"
da00be47-e76e-492f-b008-677d0b1556cd,"International Conference on Big Data, Cloud Computing, Data Science & Engineering"
1763d55b-ba15-4a7e-92f9-26d8666885bb,"International Conference on Big Data, Cloud Computing, Data Science & Engineering"
7a04fdf1-4d1a-41b5-9a54-460f1fd1b799,International Conference on Big Knowledge
f9f5b42a-694b-46cc-9800-c4632f8aab0a,International Conference on BioMedical Engineering and Informatics
52571acb-3145-4641-9e30-19459493cd40,International Conference on Biomedical Ontology
36051824-c32d-40e2-8043-e39c9f3f7f9d,International Conference on Biometrics
0630e0df-0a44-4d60-965f-8e8f4598334a,International Conference on Blockchain
5f8c5240-ccc4-4809-89f8-968fbe659589,International Conference on Business Management and Electronic Information
dece6e22-af6e-4f8b-a077-bba3b1587c5a,International Conference on Business Process Management
8a9bb6d2-73b0-400e-8570-91b9e0cd8f1b,International Conference on Business Process Management
0c61271f-ca04-40bd-91fa-2709ac9049c7,International Conference on Business Process Management
02f389e6-dd84-4251-825c-85dec6535df5,International Conference on Business Process Management
65c22b3b-26de-4a69-823d-ce45f132fda8,International Conference on Business Process Management
83ca0a11-ec55-4c1d-864d-e7e5846c4378,International Conference on Business Process Management
0dd60957-ecdf-433c-b358-2bdfe96e7099,International Conference on Business Process Management
f0dd0daa-f8e3-42c4-8e5d-9a998d6559a2,International Conference on Business Process Management
8f52de96-5b31-4c4e-adf6-0293d63010ff,International Conference on Business Process Management
ea1f778c-2325-4e81-9f0b-3d6afbf1a246,International Conference on Business Process Management
88111425-360c-4164-ac91-970e93546c63,International Conference on Business Process Management
92b7d9a6-ea87-4e41-b9ac-978f35dac44b,International Conference on Business Process Management
c2fe08e0-ea98-4b07-aa3a-40c99fa5ab3b,International Conference on Business Process Management
f8e16238-ba04-42d2-a4fd-e1c158f61b7d,International Conference on Business Process Management
97fb49c3-fe11-475a-b1fd-039d563b5e1f,International Conference on Business Process Management
bf06324b-22d3-436f-9966-09a5d6baecbb,International Conference on Business Process Management
205b76d4-6afc-4c7b-9f66-a35511bb2225,"International Conference on Circuit, Power and Computing Technologies"
e12cb77f-ab9e-446f-89a8-52a0515a50f1,International Conference on Climate Informatics
5af8cfb6-6d8a-42b3-9379-7d51f4c87722,International Conference on Climate Informatics
30dbdbae-b7f3-42b1-bc08-8cc453baab05,International Conference on Cloud Computing Technologies and Applications
c161ec9e-194f-4af4-9c3a-f3c0595a873f,International Conference on Cloud Computing and Intelligence Systems
e231e669-47fd-409b-81fe-b49e8e16ab3c,International Conference on Cloud and Green Computing
7f921fca-1d9a-4ad2-9ccc-f00d05d93255,International Conference on Collaboration Technologies and Systems
f6ed0a7a-5033-4c0c-bed6-1d9171057058,International Conference on Communication Software and Networks
794201e9-0416-4922-8da7-48e137416bda,International Conference on Communication Systems and Network Technologies
ea121d0a-f176-450b-9f14-0497ab0e902e,International Conference on Communication Systems and Network Technologies
74ba68ff-9bac-4158-9ee0-4d9c8be7cdae,International Conference on Communication Systems and Networks
541eef1e-41d3-488a-bfed-a7d1843d0451,International Conference on Communication Systems and Networks
8e6d42ff-b338-4287-885a-52b13bf819d0,"International Conference on Communication, Computing & Security"
fd11dc50-9cbe-41e6-9b25-0cbbcc86074e,"International Conference on Communication, Computing and Internet of Things (IC3IoT)"
967067e8-a544-4fa3-8e66-56940a7d16c2,"International Conference on Communication, Information & Computing Technology"
095e509f-de2b-4f2b-927a-752a1f7106c4,International Conference on Communications and Information Technology
aac615e5-89c0-41c5-a3ce-0c19fe5d0e5e,International Conference on Communications and Information Technology
4c3ae94e-7c28-49c5-89be-ca08d8ce0cc7,"International Conference on Complex, Intelligent, and Software Intensive Systems"
ae0dae0c-cfd3-4286-805d-eadf9b57926c,"International Conference on Computation, Automation and Knowledge Management (ICCAKM)"
de33857b-b546-4a7e-b38d-ddaf4033d22c,"International Conference on Computation, Automation and Knowledge Management (ICCAKM)"
e9796014-917f-411c-b874-7d6b9935d638,International Conference on Computational Collective Intelligence
2fd80b70-b122-4229-a996-d676bbba079e,International Conference on Computational Collective Intelligence
bb7c4063-89c9-4de0-bd4d-a57f1b7fab7e,International Conference on Computational Intelligence and Communication Networks
f148e734-bd0a-4605-9d30-adeb1e7c8477,International Conference on Computational Intelligence and Software Engineering
fe12d3b7-7c42-409e-ad25-d9bfdeb7955d,International Conference on Computational Linguistics
b8d7255c-43d1-4ead-9602-4f284f56c01c,International Conference on Computational Linguistics
0b2cb430-069d-4ecd-bd1d-644b89f9e4d0,International Conference on Computational Linguistics
43f09f04-8264-436a-9799-96b6e3452421,International Conference on Computational Linguistics
4a3cc6ae-022c-44e6-b46a-feb71f334567,International Conference on Computational Linguistics
e76800f2-6c96-4366-8926-8421062feaa5,International Conference on Computational Linguistics
18920e03-a220-4e71-ab63-3dc4390aee06,International Conference on Computational Linguistics
7574da89-af5c-4db6-8cf1-d308c05d1667,International Conference on Computational Linguistics
49d6db85-c199-4975-8066-94be615b9947,International Conference on Computational Linguistics
15f7ab77-61e8-4fbf-b761-7a260847b734,International Conference on Computational Linguistics
147492dc-3451-4acb-8a47-2366d6042e07,International Conference on Computational Linguistics
d1603112-d764-4e99-bbae-17220c7d9a04,International Conference on Computational Linguistics
deee076d-6f09-4e17-acd7-13979817bfca,International Conference on Computational Logic
1cd2c985-a51f-41a4-9ddd-a1b34edc547e,International Conference on Computational Logic
555dcbc7-fc71-4828-8f5a-4f312de4b724,International Conference on Computational Logic
578d6ade-0e1b-463d-8221-785d41378db6,International Conference on Computational Logic
4a4f3888-2ec4-4911-960f-8c15a82344e7,International Conference on Computational Logic
9f1c4d82-446b-44bc-81ef-6e05f9365e92,International Conference on Computational Logic
b7b8546f-0054-467b-94cd-2f2285d7db81,International Conference on Computational Logic
e833525a-2073-41a6-99f8-4d63f00829a4,International Conference on Computational Logic
ce6c5fdc-91b1-43eb-bde1-de1856db0b94,International Conference on Computational Logic
e80a5b8f-a9da-491b-b21d-8a6a4b161929,International Conference on Computational Photography
250792dd-709d-4005-88ef-9c86aba9aed1,International Conference on Computational Science & Intelligence and Applied Informatics
602ad542-78da-4704-b2cb-b78a2ce5aafd,International Conference on Computational Statistics
2dca107f-d4dd-487d-8bbc-f048becc24f6,International Conference on Computer Aided Design
22b4820d-04af-4f06-b968-3fbae8f938eb,International Conference on Computer Aided Verification
ff9e590a-a902-4bb0-be20-a9ddbe63864d,International Conference on Computer Communications and Networks
96d33fc8-9a53-4cab-9030-7999f2a182cb,International Conference on Computer Communications and Networks
1c5cd194-856b-4629-a537-17204f946216,International Conference on Computer Graphics and Interactive Techniques
9cf486bc-c5fe-434c-be97-7cc79fc14c69,"International Conference on Computer Graphics, Visualization, Computer Vision and Image Processing, International Conference on Big Data Analytics, Data Mining and Computational Intelligence and International Conference on Theory and Practice in Modern Computing"
011153a5-6b7a-4cdf-9ebd-840726a2df88,International Conference on Computer Information Systems and Industrial Management Applications
28631b0c-df06-4225-a940-d55ace5b92d6,"International Conference on Computer Networks, Big Data and IoT (ICCBI )"
cb912d3d-cf84-4496-92b3-40afc1bf589a,International Conference on Computer Research and Development
49989e61-4b05-4e4e-839c-3aad8db996ef,International Conference on Computer Science and Computational Intelligence
722fd658-3759-49be-be4c-e32dc9704652,International Conference on Computer Science and Computational Intelligence
37a0f4aa-af47-45fd-9bce-a6a297224c96,International Conference on Computer Science and Engineering (UBMK)
777023e0-0208-4c31-9355-2d9c2afbe723,International Conference on Computer Science and Information Technologies
334094bf-7b84-4d7d-b8be-9671bb2e5864,International Conference on Computer Supported Cooperative Work in Design
ca39e31c-4882-45c4-a6b5-acb9d373b43e,International Conference on Computer Supported Cooperative Work in Design
71af278d-b1b2-468b-a93c-2738edfc8285,International Conference on Computer Supported Education
d66fb5a4-abc5-42e1-b7cd-ee1727544b8b,International Conference on Computer Vision
828b8c26-cc05-4bcc-8026-39ebddd54c2e,International Conference on Computer Vision (IEEE Cat. No.98CH36271)
d9d3f35a-583e-4fa5-98dd-a51156e12c57,International Conference on Computer and Information Technology (ICCIT)
01768ff4-fecc-4e65-9371-69bc20fddb4a,"International Conference on Computer, Communications, and Control Technology (I4CT)"
021c6bee-f7da-4a54-8ec8-663c346a79f4,"International Conference on Computer, Control, Informatics and its Applications"
9b041ff6-c4fd-40bf-979c-1d4605a5e3aa,"International Conference on Computer, Control, Informatics and its Applications"
9b660225-1e16-43ff-aa9c-47f40e62e11e,International Conference on Computing Communication Control and automation
eb553ae0-d7cc-40a3-9f46-ba5b5d215c0c,International Conference on Computing Communication and Networking Technologies
89587472-25c1-4a4c-ad8a-68ea2963a86f,International Conference on Computing Communication and Networking Technologies
9ec6c026-f76a-4e50-b0e9-a5db58868a18,International Conference on Computing Communication and Networking Technologies
f9f0e5b3-0fc4-4f68-adf7-9089d25054a5,International Conference on Computing Communication and Networking Technologies
caf0e132-c64a-431c-92cb-5d0057286767,International Conference on Computing Communication and Networking Technologies
684aa62d-016b-4f40-8292-9fdca6a2f4bd,International Conference on Computing and Communication Systems (I3CS)
4a9d54bb-a9b1-463e-94a2-2abff9be289f,International Conference on Computing and Communication Technologies for Smart Nation (IC3TSN)
e4d8fb55-704e-4f1f-861a-bd3890d30f71,International Conference on Computing and Convergence Technology
7dfa65b0-3411-48bf-a42f-71712e55dffc,International Conference on Computing for Sustainable Global Development
651bdadb-3bb8-4c23-97b2-d9eab0fee206,"International Conference on Computing, Communication and Automation"
f02bc02e-ee91-4273-976f-9eabb836bbe8,"International Conference on Computing, Mathematics and Engineering Technologies (iCoMET)"
d9b505e2-29e7-4395-9d2b-0271e6de2859,"International Conference on Computing, Power and Communication Technologies (GUCON)"
f47c853c-dff8-4aa0-958f-9750420f3a3a,International Conference on Conceptual Modeling
705e8a89-eb7e-404e-be88-663c68aea184,International Conference on Conceptual Modeling
b63b336b-10f3-4731-9162-0194a2f38695,International Conference on Conceptual Modeling
754373df-bb3f-4b94-9ead-381c5caa5438,International Conference on Conceptual Modeling
f6cc704e-e52f-4a88-845a-94ec0d73a9fa,International Conference on Conceptual Modeling
d29f8fbe-af42-4025-bfff-9d4d804c377f,International Conference on Conceptual Modeling
4c493eb3-5881-46f3-a662-e10f7dcfe7fa,International Conference on Conceptual Modeling
a0ac9c0c-404e-443e-8c65-32e80993f51d,International Conference on Conceptual Modeling
320c5bbb-fd21-4477-975a-01255b763dfd,International Conference on Conceptual Modeling
07cdae50-db55-4a65-aa55-cfbc318b4482,International Conference on Conceptual Modeling
cc07adef-8135-44e1-9963-30f171d17984,International Conference on Conceptual Modeling
916660cc-9b05-4dda-bfa8-1f3f6926d113,International Conference on Conceptual Modeling
476f6db5-f2c6-4c27-a489-52b329522d8c,International Conference on Conceptual Modeling
fe08fe95-9e26-4529-a5cc-60c7782ddc2c,International Conference on Conceptual Modeling
83d619c9-8155-46d4-8b85-eb30fb2ece08,International Conference on Conceptual Structures
3b541360-2af7-418a-9c3e-f6e3a56628de,International Conference on Conceptual Structures
9bc387d8-9ef3-4961-b65a-32eb184313e9,International Conference on Conceptual Structures
01587767-e3ce-4519-bfd8-a5441b839687,International Conference on Concurrency Theory
f8a90ec9-66f0-4cbd-a69b-64b03e731775,International Conference on Contemporary Computing
ad1edddc-0dae-4527-abb7-901652b43117,"International Conference on Control, Decision and Information Technologies"
07b794fd-5158-4b24-ba08-db2c5649ed82,International Conference on Conversational User Interfaces
d3261d55-8a2e-4504-a1dd-781414c6b74a,International Conference on Cooperative Information Systems
ba6af39f-341a-4027-b93d-b443e1598f9f,International Conference on Crowd Science and Engineering
9c26faad-fde1-4688-9afb-a07594736c86,"International Conference on Cryptography, Security and Privacy"
5204bfa1-05f6-4978-89f1-b8f9c9337a2c,International Conference on Cryptology in Africa
419bb0e0-372b-4a38-ba51-76078b1b60cb,International Conference on Current Research Information Systems
dffc9a99-d38e-4e5b-a5d5-51b7314a4bcf,International Conference on Cyber Physical Social Intelligence (ICCSI)
fe449ae0-9d65-41a5-b668-9166f4081ede,International Conference on Cyber and IT Service Management (CITSM)
44486d3c-9c0b-4b93-9f69-3d35b06ad31f,International Conference on Cyber and IT Service Management (CITSM)
1acf12b1-bf7a-43a6-ab06-d58744f5cc68,International Conference on Cybernetics and Intelligent System (ICORIS)
cbc3d541-5d5f-406b-9836-8ebbf301f1c3,International Conference on Data Engineering
ca53adaf-6765-41b4-8b19-79f7686c52d2,International Conference on Data Engineering
102ef4c9-649f-4abc-bf2a-b5c9fe6168de,International Conference on Data Engineering
47c8cb4d-7fe3-445f-b9cc-83b6689f134e,International Conference on Data Engineering Workshops (ICDEW'06)
34551e85-d797-4955-8303-ad3408a7c8f1,International Conference on Data Mining
a2d499d2-f1ac-4d34-a98a-fb8dcf26e6ab,International Conference on Data Mining Workshops (ICDMW)
9ca76dff-7fd9-47d2-a7dd-956e20f72217,International Conference on Data Mining Workshops (ICDMW)
f9e525da-64f8-4eb8-a355-2564b1d119bb,International Conference on Data Science and Advanced Analytics
eda32e3f-a8e9-4679-82a3-c41644a4494a,International Conference on Data Science and Advanced Analytics
c661a3ee-907e-4aba-89b6-6db2c49d8b43,International Conference on Data Science and Advanced Analytics
bb48b39d-64e3-4cdb-9478-d80595eb774f,International Conference on Data Science and Advanced Analytics
9872a231-8303-4c27-b7fb-560cc9e809ed,International Conference on Data Science in Cyberspace
eb719775-77d3-4ae1-a5b4-7f47434b0cf8,International Conference on Data Stream Mining & Processing
218788e7-1f94-47e8-a407-8a4a9c30f1da,International Conference on Data Stream Mining & Processing
e917e021-bdd7-4115-9266-d1a5d2459729,International Conference on Data Technologies and Applications
b288c556-e372-4b8f-973e-64fd0144d67c,International Conference on Data Technologies and Applications
5829f0f0-15a6-45bf-b642-00ac84155ba5,International Conference on Data Technologies and Applications
2bed87a3-016e-4778-b3f7-8bf6f1181933,International Conference on Data Warehousing and Knowledge Discovery
76a524e9-4fa3-4dfe-ba06-e050bf8c5e75,International Conference on Data Warehousing and Knowledge Discovery
495fe297-e384-4d58-b3e8-506f81e89b9a,International Conference on Data Warehousing and Knowledge Discovery
56b95fed-dd80-4ae5-bcbc-681b7b9de305,International Conference on Data Warehousing and Knowledge Discovery
73513488-3f71-4706-88c2-dd19af85d2a2,International Conference on Data Warehousing and Knowledge Discovery
2f076d36-ad76-4202-b81a-ab6c6a6706d0,International Conference on Data Warehousing and Knowledge Discovery
8f36b439-ea32-4fea-b8c8-e9a0ff856e9b,International Conference on Data Warehousing and Knowledge Discovery
2bd06b96-c6c6-498f-90f0-ea916657811f,International Conference on Data Warehousing and Knowledge Discovery
3efee5e3-440d-4566-ab20-fbb1d8769b1c,International Conference on Data Warehousing and Knowledge Discovery
28704b5a-bf34-4149-af78-31ca7d012df8,International Conference on Data Warehousing and Knowledge Discovery
13390263-a028-4c66-a843-c9fbf5ef9335,International Conference on Data Warehousing and Knowledge Discovery
61fcd809-405c-4a5a-8a51-88231167db12,International Conference on Data Warehousing and Knowledge Discovery
d6f544cf-a8b3-4a14-94f3-08824a0a4485,International Conference on Database Systems for Advanced Applications
2de9d046-f334-41a1-80e8-48bbb91660a3,International Conference on Database Systems for Advanced Applications
69c2ecfd-f36f-4106-8afc-e0ad93f5a358,International Conference on Database Systems for Advanced Applications
e6d3d90d-1d23-4c9d-bbd4-eaaec27caa7b,International Conference on Database Systems for Advanced Applications
68b02f75-25fc-49aa-b49c-48ae3292dfc1,International Conference on Database Systems for Advanced Applications
2f0a900c-2bc4-486d-9916-5ae4a106757a,International Conference on Database Systems for Advanced Applications
f633ebb7-e164-4ba0-a7c7-f1d37045bfcd,International Conference on Database Systems for Advanced Applications
420b253a-0026-4987-b183-5ec06b8a0654,International Conference on Database Systems for Advanced Applications
938d1681-521a-4295-aebc-21c47002021f,"International Conference on Database Systems for Advanced Applications, . (DASFAA )"
312b322f-403d-4618-bb66-b62de3ae2a15,International Conference on Database Theory
415b8d12-19c5-4803-9b74-e4df2c6061fb,International Conference on Database Theory
053d84dd-17e4-4686-a137-37f4a1bfe8d5,International Conference on Database Theory
b81eca60-eb1d-4347-861b-41f443624288,International Conference on Database Theory
06275e29-8482-4db2-85ad-2a948b2022de,International Conference on Database Theory
f2376c50-7989-4e30-95fb-65e00af4b88a,International Conference on Database Theory
7cd02aca-6eec-4f40-8353-4dfe3ea914a1,International Conference on Database Theory
04dbec83-181f-42ed-856c-7ca578b07742,International Conference on Database Theory
ba53e686-be8e-4de5-aac3-3879c368b34d,International Conference on Database Theory
09c5a954-43bf-4e2c-b351-a591145fbed4,International Conference on Database and Expert Systems Applications
e4d23ac0-8218-47e4-8f4e-0052cb239c98,International Conference on Database and Expert Systems Applications
55a70260-4426-46de-8963-cb3fb1102724,International Conference on Database and Expert Systems Applications
6ee3d70a-facb-4e0c-bec7-2a6fd67a9528,International Conference on Database and Expert Systems Applications
2ed5a9ad-b355-444e-9b67-ee63f025c9dc,International Conference on Decision Support Systems
20d98068-7300-4a58-96d7-35d1b818fab5,International Conference on Deductive and Object Oriented Databases
56b1dbf8-ebad-429d-9a5a-efbb5e514dbe,International Conference on Dependable Systems and Networks
ec7d0b0b-671a-46a4-816e-e360dfe03e19,"International Conference on Dependable Systems, Services and Technologies"
339e90f8-8d38-4256-86b5-4ad8a987fefe,International Conference on Developments in Language Theory
2d8eaa89-7680-489f-996a-301ab93a4904,International Conference on Developments in Language Theory
f5c767ee-65af-440d-ad13-9c319c798982,International Conference on Developments in eSystems Engineering
55a4be22-63f2-4a14-a716-136fed742482,International Conference on Digital Health
6e27380c-d3b2-40bb-a455-64100ce87863,International Conference on Digital Information Management
ffe8a8d0-4114-446f-ac7e-618f3d61bc80,International Conference on Digital Preservation
b7058276-3166-45f0-871e-48e8b3e2e37a,International Conference on Digital Signal Processing
4f819565-eb2b-4c26-8114-cc2cebead50e,International Conference on Distributed Computing Systems Workshops
b7774617-a575-4ec0-bbe2-daa978d570a0,International Conference on Distributed Computing Systems Workshops
6d8e106d-efeb-4bc9-83c6-a985a518cbe6,International Conference on Distributed Computing in Sensor Systems
c75ec6f4-5b87-49f5-848d-74d1886dbc07,International Conference on Document Analysis and Recognition
023bb900-0982-411b-900c-7da17528029a,International Conference on E Business and Information System Security
5a860c66-177d-46b9-8755-17c6232e0288,International Conference on Education and Management Technology
79c97e00-d5d6-45d4-8c55-d3472e46101d,International Conference on Electrical Engineering and Computer Science (ICECOS)
24d60bef-38a1-49f4-8979-745741e44274,"International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)"
6d0d15a0-7208-4056-9b8a-67f5eedf4843,"International Conference on Electrical Engineering/Electronics, Computer, Telecommunications and Information Technology"
fbccde55-25af-46b5-8d6b-5add643df924,International Conference on Electrical and Computing Technologies and Applications (ICECTA)
3e0114c8-2145-4e82-8317-d47892f8a075,International Conference on Electrical and Control Engineering
